STDR_YM,VIAT_SE_CD,VIAT_CD,VIAT_ID,LCLASDC,MLSFCDC,SCLASDC,DCLASDC,BCLASDC,VIAT_NM,ADRES_CD,ADRES_NM,TELNO,X_VALUE,Y_VALUE,ADRES_SP,BLCK_CD,REGIST_DE,ERSR_DE,REGIST_DT,geometry
,030105,0401,AA0000010452,교육/보건,교육시설,대학교,종교대학,신학대학,영빌딩한국히브리신학대학,,,,206931.712097,548406.051392,,212110,,,,POINT (206931.71209716797 548406.0513916016)
,030201,0000,AA0000010453,교육/보건,보건시설,병/의원,미분류,,삼성서울병원본관,,,,207545.120178,543177.183594,,267444,,,,POINT (207545.12017822266 543177.18359375)
,030101,0100,AA0000010454,교육/보건,교육시설,유아교육기관,어린이집,,가락아이뜰어린이집,,,,211055.169312,543618.61731,,153821,,,,POINT (211055.16931152344 543618.6173095703)
,030101,0100,AA0000010455,교육/보건,교육시설,유아교육기관,어린이집,,단비어린이집,,,,211126.756287,543414.340393,,154090,,,,POINT (211126.7562866211 543414.3403930664)
,060205,0200,AA0000010456,레저/관광/예술,문화/예술시설,공연/연극장,소극장,,하트하트재단리사이트홀,,,,211122.348511,544171.926392,,154131,,,,POINT (211122.3485107422 544171.9263916016)
,030101,0100,AA0000010457,교육/보건,교육시설,유아교육기관,어린이집,,문정키즈어린이집,,,,211876.600525,543386.253906,,154520,,,,POINT (211876.60052490234 543386.25390625)
,030102,0200,AA0000010458,교육/보건,교육시설,초등교육기관,공립초등학교,,서울가동초등학교,,,,211503.171082,544234.052124,,154000,,,,POINT (211503.17108154297 544234.0521240234)
,030103,0200,AA0000010459,교육/보건,교육시설,중등교육기관,공립중학교,,송파중학교,,,,211491.233093,544059.286316,,154137,,,,POINT (211491.23309326172 544059.286315918)
,030102,0200,AA0000010460,교육/보건,교육시설,초등교육기관,공립초등학교,,서울문정초등학교,,,,211403.94281,543311.113586,,154098,,,,POINT (211403.9428100586 543311.1135864258)
,030101,0100,AA0000010461,교육/보건,교육시설,유아교육기관,어린이집,,가락쌍용1차아파트KIDS어린이집,,,,211366.266724,544093.891113,,154154,,,,POINT (211366.2667236328 544093.8911132812)
,030101,0100,AA0000010462,교육/보건,교육시설,유아교육기관,어린이집,,사임당어린이집,,,,211318.009216,543734.667786,,353695,,,,POINT (211318.0092163086 543734.6677856445)
,030101,0300,AA0000010463,교육/보건,교육시설,유아교육기관,사립유치원,,문정래미안아파트삼성유치원,,,,211443.646729,543360.595398,,500919,,,,POINT (211443.64672851562 543360.5953979492)
,030102,0200,AA0000010464,교육/보건,교육시설,초등교육기관,공립초등학교,,서울가주초등학교,,,,211432.956604,544132.650513,,154137,,,,POINT (211432.9566040039 544132.6505126953)
,030201,0000,AA0000010465,교육/보건,보건시설,병/의원,미분류,,늘푸른연세의원,,,,213724.599182,543903.408691,,152649,,,,POINT (213724.5991821289 543903.4086914062)
,030201,0000,AA0000010466,교육/보건,보건시설,병/의원,미분류,,김의원내과,,,,213210.553589,544190.368774,,152115,,,,POINT (213210.5535888672 544190.3687744141)
,070301,0306,AA0000010467,산업,서비스산업,종합상품판매업,대형상가,아파트상가,송파파크데일1단지아파트상가,,,,214056.718201,544320.123901,,419028,,,,POINT (214056.7182006836 544320.1239013672)
,070301,0400,AA0000010468,산업,서비스산업,종합상품판매업,시장,미분류,마천중앙시장,,,,213292.581787,544296.249084,,152895,,,,POINT (213292.58178710938 544296.2490844727)
,030101,0100,AA0000010469,교육/보건,교육시설,유아교육기관,어린이집,,이솝어린이집,,,,211206.191528,543941.185974,,154179,,,,POINT (211206.1915283203 543941.1859741211)
,030101,0300,AA0000010470,교육/보건,교육시설,유아교육기관,사립유치원,,은선유치원,,,,211175.577271,543641.642517,,277067,,,,POINT (211175.5772705078 543641.6425170898)
,030101,0100,AA0000010471,교육/보건,교육시설,유아교육기관,어린이집,,경동빌딩동화키즈어린이집,,,,211177.963928,543339.861023,,114952,,,,POINT (211177.96392822266 543339.8610229492)
,030101,0100,AA0000010472,교육/보건,교육시설,유아교육기관,어린이집,,동화나라어린이집,,,,211150.684204,543337.90509,,154103,,,,POINT (211150.68420410156 543337.905090332)
,030101,0100,AA0000010473,교육/보건,교육시설,유아교육기관,어린이집,,은송어린이집,,,,211170.435425,543827.28479,,30188,,,,POINT (211170.4354248047 543827.2847900391)
,010301,0700,AA0000010474,행정,지방행정기관,지방행정집행기관,동주민센터,,문정1동주민센터,,,,210983.637329,543410.859802,,154086,,,,POINT (210983.63732910156 543410.8598022461)
,030106,0000,AA0000010475,교육/보건,교육시설,기타교육기관,미분류,,사랑드림요양보호사교육원,,,,212634.590271,543858.781311,,152292,,,,POINT (212634.5902709961 543858.7813110352)
,030204,0000,AA0000010476,교육/보건,보건시설,한의원,,,송파구제한의원,,,,213030.586304,544408.194092,,152881,,,,POINT (213030.58630371094 544408.1940917969)
,030101,0100,AA0000010477,교육/보건,교육시설,유아교육기관,어린이집,,마천성당천사어린이집,,,,213199.810486,544448.031921,,152717,,,,POINT (213199.81048583984 544448.0319213867)
,040113,0000,AA0000010478,숙박/음식,숙박시설,기타숙박시설,,,청마장여관,,,,212875.929688,544337.854126,,152066,,,,POINT (212875.9296875 544337.8541259766)
,030201,1400,AA0000010479,교육/보건,보건시설,병/의원,정형외과,,오렌지정형외과,,,,213009.966125,544271.943787,,152907,,,,POINT (213009.96612548828 544271.9437866211)
,030201,0000,AA0000010480,교육/보건,보건시설,병/의원,미분류,,오라클치과,,,,212934.474792,544276.331726,,148695,,,,POINT (212934.47479248047 544276.3317260742)
,030101,0100,AA0000010481,교육/보건,교육시설,유아교육기관,어린이집,,아이삼성어린이집,,,,212561.812683,543925.80957,,152095,,,,POINT (212561.81268310547 543925.8095703125)
,040113,0000,AA0000010482,숙박/음식,숙박시설,기타숙박시설,,,은성장여관,,,,213325.442627,543943.627808,,152370,,,,POINT (213325.44262695312 543943.6278076172)
,030101,0100,AA0000010483,교육/보건,교육시설,유아교육기관,어린이집,,금륜어린이집,,,,213094.252502,544457.940674,,152722,,,,POINT (213094.2525024414 544457.9406738281)
,030101,0100,AA0000010484,교육/보건,교육시설,유아교육기관,어린이집,,다온어린이집,,,,212528.530273,544249.399292,,148724,,,,POINT (212528.5302734375 544249.3992919922)
,070305,0119,AA0000010485,산업,서비스산업,금융/보험업,일반은행,새마을금고,MG새마을금고마천점,,,,213250.401917,544204.845093,,152106,,,,POINT (213250.4019165039 544204.8450927734)
,010301,0700,AA0000010486,행정,지방행정기관,지방행정집행기관,동주민센터,,마천1동주민센터,,,,213261.082214,544071.902283,,152614,,,,POINT (213261.08221435547 544071.9022827148)
,030204,0000,AA0000010487,교육/보건,보건시설,한의원,,,제현한의원,,,,212671.905823,543772.91571,,152302,,,,POINT (212671.9058227539 543772.9157104492)
,030102,0200,AA0000010488,교육/보건,교육시설,초등교육기관,공립초등학교,,서울영풍초등학교,,,,212647.56012,544104.102112,,152075,,,,POINT (212647.5601196289 544104.1021118164)
,030101,0100,AA0000010489,교육/보건,교육시설,유아교육기관,어린이집,,우리별어린이집,,,,212784.356506,544253.173828,,148697,,,,POINT (212784.35650634766 544253.173828125)
,070301,0210,AA0000010490,산업,서비스산업,종합상품판매업,할인매장,농협하나로마트,송파농협하나로마트,,,,213081.572876,544251.824707,,152104,,,,POINT (213081.57287597656 544251.8247070312)
,070305,0100,AA0000010491,산업,서비스산업,금융/보험업,일반은행,미분류,다보빌딩NH농협은행(거여역),,,,212861.389893,543759.270874,,152402,,,,POINT (212861.38989257812 543759.2708740234)
,030201,0000,AA0000010492,교육/보건,보건시설,병/의원,미분류,,송파성민의원,,,,213488.804382,543761.123291,,152662,,,,POINT (213488.80438232422 543761.1232910156)
,030106,0100,AA0000010493,교육/보건,교육시설,기타교육기관,특수학교,,신명실업학교,,,,213925.635193,543544.618408,,152230,,,,POINT (213925.6351928711 543544.6184082031)
,070301,0302,AA0000010494,산업,서비스산업,종합상품판매업,대형상가,일반종합상가,거여아파트종합상가,,,,212755.592896,543610.481689,,152440,,,,POINT (212755.5928955078 543610.4816894531)
,030201,0000,AA0000010495,교육/보건,보건시설,병/의원,미분류,,킴스의원,,,,212943.61853,543714.676208,,152417,,,,POINT (212943.61853027344 543714.6762084961)
,030204,0000,AA0000010496,교육/보건,보건시설,한의원,,,형제빌딩임한준한의원,,,,213068.758118,544226.922119,,152104,,,,POINT (213068.75811767578 544226.9221191406)
,070305,0101,AA0000010497,산업,서비스산업,금융/보험업,일반은행,국민은행,KB국민은행마천동지점,,,,212910.184387,544361.581726,,148743,,,,POINT (212910.18438720703 544361.5817260742)
,030106,0000,AA0000010498,교육/보건,교육시설,기타교육기관,미분류,,조형미술교육원,,,,212417.081909,544604.651001,,276702,,,,POINT (212417.0819091797 544604.6510009766)
,030201,0000,AA0000010499,교육/보건,보건시설,병/의원,미분류,,베스트의원,,,,213089.92981,544197.970215,,152114,,,,POINT (213089.9298095703 544197.9702148438)
,030205,0101,AA0000010500,교육/보건,보건시설,기타보건시설,약국,온누리,봄빛온누리약국,,,,212801.1828,543687.388611,,152420,,,,POINT (212801.18280029297 543687.3886108398)
,030205,0100,AA0000010501,교육/보건,보건시설,기타보건시설,약국,미분류,행복약국,,,,212778.818726,543697.010681,,152420,,,,POINT (212778.81872558594 543697.0106811523)
,030204,0000,AA0000010502,교육/보건,보건시설,한의원,,,양성한의원,,,,212752.100891,543790.970276,,152297,,,,POINT (212752.10089111328 543790.9702758789)
,030201,0000,AA0000010503,교육/보건,보건시설,병/의원,미분류,,첼린저동물병원,,,,212991.014587,544243.477295,,152318,,,,POINT (212991.01458740234 544243.4772949219)
,060205,0300,AA0000010504,레저/관광/예술,문화/예술시설,공연/연극장,문화예술회관,,송파구체육문화회관,,,,212618.1651,543489.599915,,420704,,,,POINT (212618.16510009766 543489.5999145508)
,030201,0000,AA0000010505,교육/보건,보건시설,병/의원,미분류,,광심빌딩현대부부치과의원,,,,213023.402405,544213.880676,,152319,,,,POINT (213023.40240478516 544213.8806762695)
,030101,0100,AA0000010506,교육/보건,교육시설,유아교육기관,어린이집,,송파구거성어린이집,,,,213216.295715,543671.707214,,152419,,,,POINT (213216.29571533203 543671.7072143555)
,030101,0100,AA0000010507,교육/보건,교육시설,유아교육기관,어린이집,,서유어린이집,,,,213117.475525,543617.0755,,152436,,,,POINT (213117.47552490234 543617.0755004883)
,070305,0105,AA0000010508,산업,서비스산업,금융/보험업,일반은행,하나은행,르네상스빌딩하나은행송파지점,,,,211199.320496,544892.437805,,153243,,,,POINT (211199.32049560547 544892.4378051758)
,010301,0700,AA0000010509,행정,지방행정기관,지방행정집행기관,동주민센터,,가락2동주민센터,,,,211199.126526,544367.68158,,153985,,,,POINT (211199.1265258789 544367.6815795898)
,030201,0000,AA0000010510,교육/보건,보건시설,병/의원,미분류,,서울닥터스빌딩푸르메디의원,,,,211189.070801,544439.949402,,277052,,,,POINT (211189.07080078125 544439.9494018555)
,030104,0200,AA0000010511,교육/보건,교육시설,고등교육기관,공립고등학교,,오금고등학교,,,,211414.381104,545024.581482,,153205,,,,POINT (211414.38110351562 545024.5814819336)
,030103,0200,AA0000010512,교육/보건,교육시설,중등교육기관,공립중학교,,오금중학교,,,,211382.874573,545117.91571,,153205,,,,POINT (211382.8745727539 545117.9157104492)
,030204,0000,AA0000010513,교육/보건,보건시설,한의원,,,다사랑한의원,,,,212942.218506,543750.982422,,152404,,,,POINT (212942.21850585938 543750.982421875)
,030201,0000,AA0000010514,교육/보건,보건시설,병/의원,미분류,,가람종합동물병원,,,,212700.794617,543753.373596,,152302,,,,POINT (212700.79461669922 543753.3735961914)
,030101,0100,AA0000010515,교육/보건,교육시설,유아교육기관,어린이집,,거원어린이집,,,,212935.373413,543561.500793,,152443,,,,POINT (212935.37341308594 543561.500793457)
,070301,0302,AA0000010516,산업,서비스산업,종합상품판매업,대형상가,일반종합상가,세신종합상가,,,,212713.366272,543434.859619,,152515,,,,POINT (212713.36627197266 543434.8596191406)
,010301,0700,AA0000010517,행정,지방행정기관,지방행정집행기관,동주민센터,,오금동주민센터,,,,211327.140686,544844.462219,,153262,,,,POINT (211327.14068603516 544844.4622192383)
,070301,0302,AA0000010518,산업,서비스산업,종합상품판매업,대형상가,일반종합상가,신우목재상가,,,,211358.073792,544592.335205,,277028,,,,POINT (211358.0737915039 544592.3352050781)
,070301,0200,AA0000010519,산업,서비스산업,종합상품판매업,할인매장,미분류,하이마트,,,,211324.448486,544672.304504,,276987,,,,POINT (211324.44848632812 544672.3045043945)
,030201,0000,AA0000010520,교육/보건,보건시설,병/의원,미분류,,신광빌딩새봄치과의원,,,,211291.023499,544626.128113,,276903,,,,POINT (211291.02349853516 544626.128112793)
,030201,0000,AA0000010521,교육/보건,보건시설,병/의원,미분류,,임안과의원,,,,212988.317505,544294.080322,,152899,,,,POINT (212988.3175048828 544294.0803222656)
,010301,0700,AA0000010522,행정,지방행정기관,지방행정집행기관,동주민센터,,마천제2동주민센터,,,,213136.07019,544164.878784,,152114,,,,POINT (213136.0701904297 544164.8787841797)
,030101,0100,AA0000010523,교육/보건,교육시설,유아교육기관,어린이집,,소영몬테소리어린이집,,,,213672.492981,543842.784302,,152655,,,,POINT (213672.49298095703 543842.7843017578)
,030201,0000,AA0000010524,교육/보건,보건시설,병/의원,미분류,,새희망병원,,,,212639.547485,543788.586731,,152298,,,,POINT (212639.54748535156 543788.586730957)
,060205,0300,AA0000010525,레저/관광/예술,문화/예술시설,공연/연극장,문화예술회관,,송파구어린이문화회관,,,,211351.928589,544815.076172,,153268,,,,POINT (211351.9285888672 544815.076171875)
,030101,0300,AA0000010526,교육/보건,교육시설,유아교육기관,사립유치원,,새움유치원,,,,211369.960693,544903.519592,,153239,,,,POINT (211369.96069335938 544903.5195922852)
,030201,1400,AA0000010527,교육/보건,보건시설,병/의원,정형외과,,서울정형외과,,,,212784.722778,544483.884705,,419450,,,,POINT (212784.7227783203 544483.8847045898)
,030101,0100,AA0000010528,교육/보건,교육시설,유아교육기관,어린이집,,한가람어린이집,,,,212943.852295,544476.799316,,152702,,,,POINT (212943.85229492188 544476.7993164062)
,030201,0000,AA0000010529,교육/보건,보건시설,병/의원,미분류,,더사랑요양병원,,,,212663.143616,544572.185913,,152258,,,,POINT (212663.14361572266 544572.1859130859)
