,14세 이하 아동 수,~14세 비율,전체 어린이집 수,국공립 어린이집 수,국공립 어린이집 비율,전체 유치원 수,국공립 유치원 수,국공립 유치원 비율,어린이집 아동 수(구),어린이집 교사 수(구),어린이집 교사 1인당 아동 수(구),유치원 학생 수(구),교원 수(구),유치원 교원 1인당 학생 수(구),아동센터 수,면적당 아동센터 수,학교 수,학원 수,개소(구),녹지 면적 (㎡)(구),근린시설 수,동 면적(km2),근린시설 밀집도,정류장 수,면적당 정류장 수,지하철역 수,면적당 지하철역 수,총 아파트 수,5년 미만,5년 이상 10년 미만,10년 이상 15년 미만,15년 이상 20년 미만,20년 이상 30년 미만,30년 이상 40년 미만,40년 이상 50년 미만,50년 이상,20년 미만 아파트 비율,10년 미만 아파트 비율,30년 이상 아파트 비율,합계,외국인,외국인 비율,5대 범죄 발생 수,경찰서 및 지구대(구),경찰서 1개당 면적(구),공공도서관 수(구),공원 수(구),수 ,병원수,주간인구지수(%),주택수,일반가구수(가구),주택보급률,주택종류별 총합,단독주택합,일반단독주택,다가구주택,영업겸용주택,아파트,연립주택,다세대 주택,비거주용건물내주택,아파트/총합,16_예산액_x,16_집행액_x,17_예산액_x,17_집행액_x,18_예산액_x,18_집행액_x,19_예산액_x,19_집행액_x,20_예산액_x,20_집행액_x,16_effect,17_effect,18_effect,19_effect,20_effect,16_예산액_y,16_집행액_y,17_예산액_y,17_집행액_y,18_예산액_y,18_집행액_y,19_예산액_y,19_집행액_y,20_예산액_y,20_집행액_y
외국인,-0.2374206115607265,-0.36183311659396705,-0.11538107326688193,-0.07760387651687652,0.07036053914248797,-0.05733269768739238,-0.057908597472144684,-0.057908597472144684,-0.14616710227504642,-0.1576617130380807,0.030402661322384245,-0.18503928030562547,-0.1964428069043986,0.08955319132149686,0.08908890070362548,0.10104916889945176,-0.033009920346449166,-0.13400041543962923,0.012872738026355246,-0.1510918332336555,0.32233314491014325,-0.005246373671180698,0.27082992127490263,0.2278618813116312,0.16269080748293926,0.19562757776482181,0.1446354401718636,-0.21757588022458743,-0.12176194522197727,-0.12437406451636984,-0.16973999308901852,-0.08591976270875776,-0.09008062900177041,-0.18720117927645755,-0.042993500225974014,0.05041541711683533,-0.008889819436857722,0.0008019273244139824,0.1148727784094287,0.027601744687749518,1.0,0.7866167112166597,-0.09326802429857965,-0.08009121524358344,-0.18083169689845133,-0.15354483966927007,-0.17163259003312542,0.010435865375225256,0.05806642683802575,0.06693013915978775,-0.12620639092565714,0.11555589197903096,-0.42159706280104947,-0.12620639092565714,0.42883853018396145,0.15157648978881338,0.4675545501549596,0.37371115099732727,-0.2203009871046081,0.02149401810090236,0.03418806963926368,0.3271812948154886,-0.24853332664600208,-0.18584747607268381,-0.16949646781835956,-0.23726111858007704,-0.23044939997263178,-0.10600032284495613,-0.06179791912731185,-0.07457448552288692,-0.045988951175462284,-0.0774715647056453,-0.06753922458315152,0.08111234628650214,0.10725650424857297,0.1383437338991486,0.06700500330243184,0.09297541964542244,-0.18584747607268412,-0.16949646781835964,-0.23726111858007692,-0.23044939997263167,-0.10600032284495602,-0.061797919127311876,-0.07457448552288705,-0.045988951175462214,-0.0774715647056452,-0.06753922458315158
외국인 비율,-0.41385139363082063,-0.3910447693979909,-0.30325071181008434,-0.2574384517173078,0.05350561965015936,-0.19405233704035205,-0.13572829669596045,-0.13572829669596045,-0.29547979273184777,-0.2954439374262353,-0.18500541909297005,-0.31419133337166893,-0.32906161632026903,0.08590189869142402,-0.04251217745898884,0.05761783543301128,-0.10244506356051501,-0.21664348271081105,0.18389997706941666,-0.20343203238599025,0.30386393125829053,-0.08032984584965149,0.3722465647811327,0.10084562612966479,0.18891496153704182,0.20460382387300008,0.25000023685088785,-0.33402158169819784,-0.17127648985463917,-0.2035467701704578,-0.1890401391862775,-0.20388262614015767,-0.20644596405012933,-0.23850317284108205,-0.061340675502356716,0.14351919259017915,0.06527865025858591,0.0020258145946351505,0.1478167757507419,-0.3272179501816874,0.7866167112166597,1.0,-0.1397093690752534,0.010045525097421803,-0.2683921294219544,-0.1508617362767225,-0.06288326238081451,0.2437129331492559,0.01603285890815499,0.36871164316634064,-0.42073023289208783,-0.25944413261502025,-0.41036824475396516,-0.42073023289208783,0.2391282073903405,0.13361492313240458,0.2408699045250072,0.17451044119464865,-0.3638059248361932,-0.08004416470609835,-0.12185979595067821,0.1455862029024885,-0.2540972376715336,-0.28152001185873443,-0.238669737841129,-0.32397352189449263,-0.3200148313743945,-0.16183725525816747,-0.11407384561287183,-0.1562060705231524,-0.10022122376286274,-0.09796051511414079,-0.0779082306691336,0.3356601233730053,0.13024083828115496,0.15898700928855183,0.18169030994868696,0.16426976731464588,-0.2815200118587345,-0.23866973784112874,-0.3239735218944926,-0.3200148313743943,-0.16183725525816747,-0.11407384561287204,-0.1562060705231524,-0.1002212237628625,-0.09796051511414068,-0.07790823066913341
5대 범죄 발생 수,0.18011805949510812,0.11494934704602015,0.044611396250855015,-0.0593257036406826,-0.14628683242590954,0.028151742811909262,0.0662210531029208,0.0662210531029208,0.51032570487894,0.5644680199700115,-0.1086744269616005,0.39404677035149643,0.438798454297425,-0.27133369937108864,-0.1639540995051611,-0.164046552560861,0.07223873979428012,0.30797335299531264,0.281437873193106,0.8345625910454726,0.14398325119592184,0.10700014999728621,0.001159088820953623,0.027372592932752175,-0.17428608762950454,0.09492465980881008,-0.027444050283936997,0.546887503052026,0.341140304528493,0.416016753141107,0.3562795130719503,0.29899585664155187,0.27102659746259616,0.23797271932927422,0.7433216463726655,0.0559297706215286,-0.05361139664589595,-0.0054228853083406105,-0.20450025542489922,0.16975637413491634,-0.09326802429857965,-0.1397093690752534,1.0,0.35464154816943266,0.39430719824372645,0.4667233862566513,0.1891573713326431,0.0828336370646832,0.32382940664188065,0.14010449791627905,0.1536423917311358,0.15059715807209417,0.06497752277167476,0.1536423917311358,-0.2514043697235207,-0.27316751445082504,-0.18157654128354966,-0.17294372593657054,0.1676847037035869,-0.06097241852529602,0.04515932170456636,0.05927400496662767,0.15568816505727692,0.5850984732085512,0.535652963687579,0.6168980910358652,0.6435571205802232,0.7012931463657855,0.6930456316741572,0.45792050311553206,0.6200103340395857,0.7382131177483631,0.6884169114866772,-0.16951820495054193,-0.027970030650220027,-0.04302622876005318,0.46023142437616726,-0.23541450431465755,0.5850984732085512,0.5356529636875786,0.6168980910358651,0.643557120580223,0.7012931463657849,0.6930456316741573,0.45792050311553245,0.6200103340395863,0.7382131177483634,0.6884169114866767
경찰서 및 지구대(구),0.022620785156355894,0.06302984747939883,-0.11572345663699486,-0.08136633310721066,0.03365561618748354,-0.01580491837775984,0.025278610701240534,0.025278610701240534,0.14731949509089898,0.18111342531159663,-0.2628011658017325,0.18783488693593306,0.21939732464986772,-0.16737911922596363,-0.07425827143041387,-0.0028765449611964076,-0.003030551094669779,0.11105592106529179,0.39194913239131407,0.2794126388515081,0.09810242893397765,0.010589153324822288,0.08769938387357243,0.012090637077050718,-0.004717605007364498,0.046636651764830644,0.07097389610690338,0.16908367945552716,0.3238471050369572,0.07240243346407632,0.4756261169157556,0.2828472951714375,-0.18048386398112753,-0.03718614611660836,0.36991763288027535,0.019953608681130098,0.45635427967130526,0.15238400573201197,0.1851699345552031,-0.06683567463721475,-0.08009121524358344,0.010045525097421803,0.35464154816943266,1.0,-0.3571578008740164,0.5899728003589733,0.2652266928611058,0.41811706992834,0.14935695926168624,0.3200154437588691,-0.0668211390415977,-0.09743581299671751,0.044754922748766836,-0.0668211390415977,-0.05049693274842725,0.19479986122573803,-0.16564249690803595,-0.08253256500271729,-0.015068603900360408,0.00705435519621117,-0.07139733913930389,0.064767415947827,0.04937639792718553,0.37101097992300364,0.395601444850233,0.25871557364959363,0.27816014085014246,0.22501600162200405,0.23072852735579838,0.08647693569892508,0.1873442651925907,0.27705880033847546,0.2674664688912194,0.3075745982578063,0.017692273785506335,-0.08364330421800444,0.3924861094480978,0.11534418601215501,0.3710109799230035,0.3956014448502329,0.25871557364959374,0.2781601408501424,0.22501600162200378,0.2307285273557985,0.08647693569892533,0.18734426519259095,0.2770588003384752,0.2674664688912192
경찰서 1개당 면적(구),0.19176003212211068,0.09750922835358009,0.16777376335691607,0.04606537394623201,-0.1286186780842304,0.10848881991312137,0.07126558674237729,0.07126558674237729,0.3988276207260038,0.432211148358927,0.045044042256438314,0.3710816067494554,0.382396692042915,-0.09366178011128207,-0.06726840813348751,-0.15533652161464745,0.11740940443205602,0.16054418731275627,0.027080820595240036,0.5011154220515811,-0.022424607593994485,0.2021078392686614,-0.15433320952239607,0.044610829770291814,-0.14465624989611078,-0.05145395129752743,-0.16988317210088932,0.49256227305192557,0.017671834052145837,0.3588274370011529,0.07769735388713601,0.2529842771432039,0.533322736955077,0.28973260401330586,0.1666101184352947,0.20974088390248113,-0.3070845612712351,-0.14932965763442224,-0.2498905119894875,0.2206585580084971,-0.18083169689845133,-0.2683921294219544,0.39430719824372645,-0.3571578008740164,1.0,0.034763082954801315,0.15252867258381733,-0.19500981215740698,0.09347974985192625,-0.2612396629906249,0.29950888213323845,0.21131752445056692,0.20985048976479698,0.29950888213323845,-0.21140344462163135,-0.20657000448529672,-0.1605268359367833,-0.16660625825563283,0.23889664613394904,-0.0157724897020547,0.14566451149136095,-0.09096977159072518,0.12344740049163629,0.14257158138880455,0.01962586877336104,0.34816542696610525,0.3045385805137717,0.2442146757323188,0.20525157741740926,0.3129408656950546,0.33833768400064496,0.2747771559020945,0.27073593099340676,-0.6552413820472677,-0.25394449915116624,-0.15112716660072542,-0.0021396584212506364,-0.19135978777321025,0.14257158138880457,0.019625868773360918,0.3481654269661056,0.3045385805137715,0.24421467573231873,0.2052515774174094,0.3129408656950544,0.3383376840006453,0.27477715590209467,0.27073593099340687
공공도서관 수(구),0.20726373632686532,0.19956854026049028,0.07948494988319464,-0.010047977561380345,-0.15932454225724066,0.08260115169319314,0.0713935412650849,0.0713935412650849,0.40705120383964416,0.4295285426842973,-0.06129390024656649,0.443626279351835,0.4729424236344464,-0.13837043983362832,-0.08712682854453013,-0.06990978867919166,0.08792170816218005,0.303759144446917,0.3166943371277902,0.576464838463792,0.07102326993144943,0.033958130170020306,-0.0052336880567034885,-0.03463101644237366,-0.11725739574689442,0.03716975711617015,0.021702241586421325,0.5810917713419166,0.40540384109446426,0.28889820057678883,0.47487843002162355,0.43713415194455363,0.2284125647359042,0.3290608011100372,0.4624125147180231,-0.21334687495638682,0.05738123674507664,-0.008357148223865601,-0.21959243643272874,0.10299314507691913,-0.15354483966927007,-0.1508617362767225,0.4667233862566513,0.5899728003589733,0.034763082954801315,1.0,0.3058669007429678,0.19722741505415267,0.24812707873410486,0.13827830717539175,0.17396181015082227,0.008142833324279434,0.2834043145982415,0.17396181015082227,-0.25698080133104295,-0.07701104793475187,-0.28994474026071587,-0.21641103646179932,0.21117668296322042,0.007909091901590788,-0.003524612342935043,-0.05860804025269973,0.2027924584687143,0.569889766845307,0.5281896752495508,0.615139127772798,0.6200299890744172,0.4371601281412641,0.3998526388981909,0.2815616308443482,0.3329424165341921,0.4653578254599273,0.45007239214078876,-0.06689072846059539,-0.18652010845718878,-0.07244644472729425,0.08097577211730722,-0.03177817842206697,0.5698897668453073,0.5281896752495512,0.6151391277727978,0.6200299890744169,0.43716012814126387,0.3998526388981911,0.28156163084434827,0.332942416534192,0.4653578254599271,0.4500723921407887
공원 수(구),0.05540848470505635,0.08917074870843976,-0.051581626394383503,-0.07425637600093854,0.008405117604952378,-0.04644156349148829,-0.017220700375189957,-0.017220700375189957,0.20661564909593338,0.22472703803960847,-0.29940934561923066,0.049395093642937926,0.028305907125931517,0.16969621808225213,-0.06612750010743602,0.03433720300883712,0.011183949817504174,0.09767084952608192,0.3771326396236232,0.3074270878629768,0.1330470939627807,0.051185240255663206,0.11776494031080639,0.025153803972498837,-0.03917816037037208,9.18235217186458e-05,0.04885313668838989,0.030353790380154146,0.28986122045720186,0.34918336063097444,0.27392614060434134,-0.1357720027553922,-0.10837199622067027,-0.15950668860111958,0.1639500578883214,-0.07302768420610246,0.22265067889373996,0.4140371810751353,0.1290607158283369,-0.06778643683668953,-0.17163259003312542,-0.06288326238081451,0.1891573713326431,0.2652266928611058,0.15252867258381733,0.3058669007429678,1.0,0.5051617055189452,0.10269462954053306,0.34086272166862114,-0.020189097292551004,-0.11291548753604659,0.11927831434357652,-0.020189097292551004,-0.18781448300291476,-0.06363372989653915,-0.21314873594499675,-0.13519167756720601,-0.03484894443272516,-0.005417842845201221,0.08553846832366367,-0.050093072123784534,-0.0134553691680686,0.05168239569070668,0.04041363498009404,0.2852943827859722,0.2660973011857831,0.33732977072386205,0.2403347064884351,0.5174665959110997,0.4908492313239443,0.3523200584191228,0.36948246503809806,0.0041783494058943455,-0.12421955991548853,-0.37816457391991826,-0.053281062268877716,-0.06583274506587374,0.05168239569070643,0.04041363498009399,0.28529438278597197,0.266097301185783,0.33732977072386205,0.24033470648843513,0.5174665959110992,0.4908492313239445,0.35232005841912256,0.3694824650380975
수 ,-0.24495572219535072,-0.08657375051152268,-0.31719729834712185,-0.25925117127203023,0.16199966360979848,-0.18920271622323184,-0.13247342518417124,-0.13247342518417124,-0.4056192542094793,-0.35446793773076934,-0.7042801807735228,-0.36722383592373,-0.3646012470521285,-0.014103649305247067,-0.22612933510291536,-0.01516854488588518,-0.0729062627010272,-0.04152379484848581,0.6971188580287074,0.05685970172241616,0.16088881440569014,-0.004579273504748353,0.2195145393964652,-0.022465864469150807,0.018804570309728326,0.07423272857849608,0.16845548139127933,-0.2734565389115305,-0.1323887689092095,-0.1180227767387667,-0.045101991348512234,-0.33556896521974144,-0.32463830077384925,-0.11207073375466997,0.18459242240861268,0.21121877040606474,0.03989629253552471,0.04640445494116344,-0.04889605316578105,-0.39530530492811405,0.010435865375225256,0.2437129331492559,0.0828336370646832,0.41811706992834,-0.19500981215740698,0.19722741505415267,0.5051617055189452,1.0,0.060768844021130364,0.744372360879255,-0.34681608838734923,-0.4151519452464427,0.04870508764205555,-0.34681608838734923,-0.1267840704484997,0.1816464779152712,-0.2509550587337155,-0.1724450341271438,-0.1985761791443926,0.005401194184546519,-0.18610720896466487,-0.07120913642100422,-0.06506156234421295,-0.05981118351924873,-0.009386262886929302,-0.14422702936963333,-0.12557245635209507,-0.05391910305002358,-0.04246235083096734,-0.1200924000622838,-0.03003238915395802,0.11829988190688405,0.11248294348544027,0.5197189701032667,0.18212345580513897,0.007792060431387106,0.2560551183569436,0.010800946956772542,-0.05981118351924856,-0.00938626288692924,-0.14422702936963336,-0.12557245635209424,-0.0539191030500236,-0.0424623508309675,-0.12009240006228383,-0.030032389153957735,0.11829988190688394,0.11248294348544036
병원수,0.08299905075658624,-0.06486366650566536,0.06434028686494574,-0.003351528928573324,-0.04704075174132389,0.01139457136200536,0.04803948555195765,0.04803948555195765,0.06949463820335033,0.09197497225533699,-0.07666352478571854,0.03932534759257212,0.05706550897394999,-0.11351932548810746,-0.08219832498279049,-0.10147267570207012,0.057423803749686794,0.342949482305387,0.08494954346577066,0.365604299726147,0.5874137646637798,0.05880022852160283,0.3126884810609088,0.2839099173965713,0.11533162134594621,0.2598776160232993,0.11376444271960193,0.18159025653869784,0.11898422539940645,0.25720215228823345,0.07085371500323315,0.1263168670474428,0.048500652283558626,0.08253624504083375,0.29227558707466983,0.03433555547677485,0.021684749028210448,0.08708883136211891,-0.09638592817453244,0.21548197045307063,0.05806642683802575,0.01603285890815499,0.32382940664188065,0.14935695926168624,0.09347974985192625,0.24812707873410486,0.10269462954053306,0.060768844021130364,1.0,0.12570826623234127,0.1997796469564118,0.2658864037252242,-0.07695938744631878,0.1997796469564118,-0.009017832414320727,-0.0800928889996968,0.0015285638657883144,0.12813269766463314,0.10281265935560788,0.02823933363155044,0.13834695113152468,0.34405123956610417,0.028377108030398453,0.3063595122526333,0.27240419656136516,0.295712382790032,0.28844393582330724,0.2771032065237837,0.2694836513717545,0.16795713608121518,0.2238545686525469,0.36329834048760085,0.3421080433786424,-0.05452092269342493,-0.09042473589513933,-0.011045971382303382,0.12069380008309183,-0.10892897918831893,0.3063595122526332,0.2724041965613651,0.2957123827900324,0.28844393582330724,0.27710320652378384,0.2694836513717541,0.16795713608121532,0.22385456865254696,0.36329834048760085,0.3421080433786424
주간인구지수(%),-0.25781860073111496,-0.0741422538427949,-0.32694955819108507,-0.25978321382295605,0.1634075596447269,-0.19031053575692722,-0.13916459604726947,-0.13916459604726947,-0.4566557298683285,-0.3985624948630597,-0.6995879579683655,-0.45924596709825827,-0.45534437904147856,-0.037098021950624394,-0.2668333333077386,-0.10437986402316597,-0.09644782198762676,-0.032131645809072025,0.6105858454680088,0.15418265458964642,0.21370051528380116,-0.032232900397707355,0.2803279697870911,0.008144210942519272,0.07243996878268649,0.16183344349342954,0.2620874979585953,-0.29419344127642605,-0.15479687990603277,0.029257362763724412,-0.17959580037920406,-0.23108823285471358,-0.30871334599956757,-0.20099707689778284,0.25419127930147034,0.25811381734465705,0.1668427396131417,0.13747082092287286,0.0665875647222596,-0.41622288362969306,0.06693013915978775,0.36871164316634064,0.14010449791627905,0.3200154437588691,-0.2612396629906249,0.13827830717539175,0.34086272166862114,0.744372360879255,0.12570826623234127,1.0,-0.3783802757385485,-0.4298079618636532,0.0037340119740942156,-0.3783802757385485,-0.18111836335910728,0.05410588743600626,-0.2553801451792717,-0.19451261608378026,-0.1752213639285941,-0.06098613339652665,-0.25150941633556767,-0.05004083808460334,0.040218823987178416,-0.07585043158040448,-0.025923484804590616,-0.11870071459266054,-0.1152919915480425,0.09932985576191661,0.13861055533600086,-0.05940033308422147,0.10027992673341196,0.26190153866680227,0.27047751321984986,0.6680062928885463,0.13477931635402043,0.1342276502818271,0.46096918179064306,0.11214951636897602,-0.07585043158040415,-0.02592348480459048,-0.11870071459266056,-0.115291991548042,0.09932985576191679,0.13861055533600075,-0.05940033308422155,0.10027992673341217,0.26190153866680205,0.27047751321984986
주택수,0.7371142433449641,0.28335107701793166,0.7352607390902275,0.5833851054654795,-0.1173327750241558,0.521302355759315,0.37801089486240885,0.37801089486240885,0.37672800594379574,0.3760634672351493,0.2438134156892261,0.38465432429856733,0.39037145947053953,-0.009075089248723401,0.2268691992120477,-0.04645987419708137,0.3714610795138133,0.3809044417671535,-0.20293848330124228,0.22681977246108703,0.10778881020292744,0.2584214735654931,-0.20216975978156568,0.3863837666768617,-0.0548025390682556,0.03250017330869433,-0.15760167757127036,0.4133764309445136,0.1569678337760578,0.18919243893928103,0.18533575016091183,0.2483625254790238,0.3522166308950142,0.28423429785888127,0.022295547589217295,-0.1718226236602427,-0.0856224883039364,-0.0311793268004294,-0.12571297201671208,0.9142116079159495,-0.12620639092565714,-0.42073023289208783,0.1536423917311358,-0.0668211390415977,0.29950888213323845,0.17396181015082227,-0.020189097292551004,-0.34681608838734923,0.1997796469564118,-0.3783802757385485,1.0,0.8272148270398907,0.40943331297805013,1.0,-0.061532297891966736,-0.09358567597525597,-0.04818840958238713,0.03828241241702175,0.7291053007460104,0.19645768159795243,0.35867318577531165,0.11600691319896506,0.2885485675840423,0.22298391084766878,0.16917431309066633,0.30210772593415886,0.2941542923135175,0.17487931754160407,0.12769246723403166,0.25006858432587653,0.17907121821862432,0.12044105161953625,0.11945382781767652,-0.39549460797757635,-0.1730460228336439,-0.16347495368774623,-0.2604564472450606,-0.09294102798691478,0.22298391084766842,0.16917431309066613,0.3021077259341588,0.2941542923135172,0.17487931754160402,0.12769246723403208,0.2500685843258764,0.17907121821862404,0.12044105161953629,0.11945382781767654
일반가구수(가구),0.5091669388598667,-0.05213869495540397,0.5885466635648446,0.4672047701788216,-0.08237041317817465,0.3862902062110446,0.33428853648948265,0.33428853648948265,0.306004359584707,0.28994360585211154,0.31989330455253356,0.27839246363090536,0.2865607181160914,-0.03604411625816234,0.2972132090693485,0.023980947950622448,0.27582485372117965,0.2587237726185598,-0.3021703353483639,0.10313010883264846,0.29219640112252326,0.23788624534320046,-0.0028841539290159735,0.4397819184447431,0.02593996375267702,0.08013096741671606,-0.13065814863540332,0.23195729223732856,0.07655633011275624,0.10866468682356577,0.1047549010317391,0.23292046343885045,0.24925085652474974,0.0962985505121153,-0.03759451160129971,-0.21215243863135014,-0.04034816820153124,-0.06195505416489655,0.03171507858177993,0.9215746146444116,0.11555589197903096,-0.25944413261502025,0.15059715807209417,-0.09743581299671751,0.21131752445056692,0.008142833324279434,-0.11291548753604659,-0.4151519452464427,0.2658864037252242,-0.4298079618636532,0.8272148270398907,1.0,-0.12591499639159962,0.8272148270398907,0.2768728325477638,-0.0070613487934478025,0.3246869423707701,0.3961280159686249,0.42397042494233744,0.22289797091583005,0.49077984851336076,0.4270008045893997,-0.013821897836416025,0.10675215167734706,0.05984750476939478,0.17701338439145303,0.16760380382389,0.09812879073751894,0.0653217170204506,0.21623722149814162,0.15892508582657577,0.056323904356405045,0.06961497300658104,-0.39247463519967046,-0.16152474080002094,-0.1261669318963587,-0.15125031701591515,-0.006316041197646127,0.10675215167734688,0.05984750476939473,0.17701338439145262,0.16760380382388973,0.09812879073751901,0.06532171702045086,0.21623722149814162,0.15892508582657586,0.05632390435640508,0.06961497300658084
주택보급률,0.45509621004317047,0.6316074448429195,0.2984553144263776,0.2414137967173119,-0.061058661833454694,0.25820120367578075,0.08799564296781005,0.08799564296781005,0.1754140840921341,0.19666170772010783,-0.05467774217680243,0.22772783376376982,0.23067897805833854,0.0014854978978670241,-0.11687386819537408,-0.14082711989871677,0.17343564358752017,0.2423846649699743,0.10163073645976732,0.24971439688045233,-0.31669917012536397,0.06923547534803803,-0.3967781081454155,-0.0487346698159796,-0.14263745445296377,-0.1038833969653244,-0.10167994224844441,0.35737871145211164,0.1505697032105307,0.16243844578901545,0.1609804208905853,0.08841102034921484,0.20760048529671427,0.3425032144992955,0.13038896136167644,0.053092660945518684,-0.08838224915328446,0.02755638771861338,-0.2809238123347382,0.12101480474687659,-0.42159706280104947,-0.41036824475396516,0.06497752277167476,0.044754922748766836,0.20985048976479698,0.2834043145982415,0.11927831434357652,0.04870508764205555,-0.07695938744631878,0.0037340119740942156,0.40943331297805013,-0.12591499639159962,1.0,0.40943331297805013,-0.5828678691357094,-0.1706688892853107,-0.6350060215967235,-0.5947022094467115,0.5945163284794118,0.00038777411093883355,-0.1724536423967727,-0.49381388066461,0.5988470991481356,0.2564896411298767,0.23549256445059866,0.2689844825683803,0.2720859994326002,0.1530163522030887,0.11993549036321073,0.06648043045706538,0.04346279208724543,0.12828557317332887,0.09833104242276568,-0.08030655689279358,-0.04265781337592924,-0.10551811402402335,-0.1790872217017667,-0.17940628105199075,0.25648964112987666,0.2354925644505987,0.26898448256838015,0.27208599943260003,0.15301635220308882,0.11993549036321086,0.0664804304570654,0.04346279208724531,0.12828557317332873,0.09833104242276566
주택종류별 총합,0.7371142433449641,0.28335107701793166,0.7352607390902275,0.5833851054654795,-0.1173327750241558,0.521302355759315,0.37801089486240885,0.37801089486240885,0.37672800594379574,0.3760634672351493,0.2438134156892261,0.38465432429856733,0.39037145947053953,-0.009075089248723401,0.2268691992120477,-0.04645987419708137,0.3714610795138133,0.3809044417671535,-0.20293848330124228,0.22681977246108703,0.10778881020292744,0.2584214735654931,-0.20216975978156568,0.3863837666768617,-0.0548025390682556,0.03250017330869433,-0.15760167757127036,0.4133764309445136,0.1569678337760578,0.18919243893928103,0.18533575016091183,0.2483625254790238,0.3522166308950142,0.28423429785888127,0.022295547589217295,-0.1718226236602427,-0.0856224883039364,-0.0311793268004294,-0.12571297201671208,0.9142116079159495,-0.12620639092565714,-0.42073023289208783,0.1536423917311358,-0.0668211390415977,0.29950888213323845,0.17396181015082227,-0.020189097292551004,-0.34681608838734923,0.1997796469564118,-0.3783802757385485,1.0,0.8272148270398907,0.40943331297805013,1.0,-0.061532297891966736,-0.09358567597525597,-0.04818840958238713,0.03828241241702175,0.7291053007460104,0.19645768159795243,0.35867318577531165,0.11600691319896506,0.2885485675840423,0.22298391084766878,0.16917431309066633,0.30210772593415886,0.2941542923135175,0.17487931754160407,0.12769246723403166,0.25006858432587653,0.17907121821862432,0.12044105161953625,0.11945382781767652,-0.39549460797757635,-0.1730460228336439,-0.16347495368774623,-0.2604564472450606,-0.09294102798691478,0.22298391084766842,0.16917431309066613,0.3021077259341588,0.2941542923135172,0.17487931754160402,0.12769246723403208,0.2500685843258764,0.17907121821862404,0.12044105161953629,0.11945382781767654
단독주택합,-0.2768305527108047,-0.500059937015946,-0.14955637758510695,-0.054234101511651804,0.11727346289731262,-0.10476314715067035,0.027362461536825658,0.027362461536825658,-0.20155926698829663,-0.23556176084849972,0.18144442328190705,-0.2023640740878205,-0.20254636097434423,-0.023703346149035145,0.3471058073161735,0.23780755172591406,-0.020550979530209637,-0.2381411035296572,-0.21429854099873397,-0.3376849523676014,0.2541096332421835,0.029081899841338323,0.20305896607769283,0.12923671468743383,0.10861821115482145,-0.04502543044975398,-0.06893799155496504,-0.3421169131108805,-0.19492897531853154,-0.2224407236939667,-0.15747987503377858,-0.015030862095006337,-0.17232112311018422,-0.30820111021711016,-0.25662790748502307,-0.09124154483354137,0.10691021240715595,-0.06793360491990216,0.2776723115732229,0.11160894055539484,0.42883853018396145,0.2391282073903405,-0.2514043697235207,-0.05049693274842725,-0.21140344462163135,-0.25698080133104295,-0.18781448300291476,-0.1267840704484997,-0.009017832414320727,-0.18111836335910728,-0.061532297891966736,0.2768728325477638,-0.5828678691357094,-0.061532297891966736,1.0,0.6601496347095689,0.924590474294644,0.8443044619478226,-0.48507223782720027,0.2772301838079457,0.38126825661289887,0.5468281316349903,-0.6590815998193572,-0.22795282765466549,-0.2175224388278924,-0.2732083152602765,-0.28016682459436126,-0.23721152684841593,-0.22574705430170747,-0.11728219573618939,-0.13602110125698433,-0.22847912126944123,-0.18257727419034694,-0.034799043601924366,-0.018856116129183205,0.009016159327031502,-0.02625009073536198,0.2484918458399418,-0.2279528276546656,-0.21752243882789232,-0.2732083152602764,-0.28016682459436115,-0.23721152684841582,-0.2257470543017078,-0.11728219573618957,-0.1360211012569841,-0.22847912126944114,-0.18257727419034683
