구,동,14세 이하 아동 수,~14세 비율,전체 어린이집 수,국공립 어린이집 수,국공립 어린이집 비율,전체 유치원 수,국공립 유치원 수,국공립 유치원 비율,어린이집 아동 수(구),어린이집 교사 수(구),어린이집 교사 1인당 아동 수(구),유치원 학생 수(구),교원 수(구),유치원 교원 1인당 학생 수(구),아동센터 수,면적당 아동센터 수,학교 수,학원 수,개소(구),녹지 면적 (㎡)(구),근린시설 수,동 면적(km2),근린시설 밀집도,정류장 수,면적당 정류장 수,지하철역 수,면적당 지하철역 수,총 아파트 수,5년 미만,5년 이상 10년 미만,10년 이상 15년 미만,15년 이상 20년 미만,20년 이상 30년 미만,30년 이상 40년 미만,40년 이상 50년 미만,50년 이상,20년 미만 아파트 비율,10년 미만 아파트 비율,30년 이상 아파트 비율,합계,외국인,외국인 비율,5대 범죄 발생 수,경찰서 및 지구대(구),경찰서 1개당 면적(구),cctv 수(구),공공도서관 수(구),공원 수(구),수 ,병원수,주간인구지수(%),주택수,일반가구수(가구),주택보급률,주택종류별 총합,단독주택합,일반단독주택,다가구주택,영업겸용주택,아파트,연립주택,다세대 주택,비거주용건물내주택,아파트/총합,16_예산액_x,16_집행액_x,17_예산액_x,17_집행액_x,18_예산액_x,18_집행액_x,19_예산액_x,19_집행액_x,20_예산액_x,20_집행액_x,16_effect,17_effect,18_effect,19_effect,20_effect,16_예산액_y,16_집행액_y,17_예산액_y,17_집행액_y,18_예산액_y,18_집행액_y,19_예산액_y,19_집행액_y,20_예산액_y,20_집행액_y
강북구,번3동,1168.0,0.0712934139046572,7.0,3.0,42.85714285714285,1.0,1.0,1.0,4877.0,989.0,4.9,1193.0,124.0,9.620967741935484,3.0,2.727272727272727,0.0,35.0,210.0,138655.0,9.0,1.1,8.181818181818182,63.0,57.27272727272727,0.0,0.0,34130.0,1698.0,504.0,4823.0,12439.0,6481.0,8114.0,71.0,0.0,0.57,0.065,0.76,16449.0,66.0,0.0,2832.0,15.0,1.57333333333333,"3,321",7.0,4.0,14.0,17.0,83,7257.0,7142.0,101.6,7257.0,35,5,12,18,6861.0,66,271,24,0.95,396500,331200,388400,272400,313400,211500,286400,205400,225000,178200,0.8353089533417403,0.7013388259526262,0.6748564135290364,0.7171787709497207,0.792,0.222072072072072,0.2279427942794279,0.1925396014307613,0.1569145239749826,0.0882539682539682,0.0264705882352941,0.0510869565217391,0.0,0.0,0.0
강북구,수유1동,1265.0,0.0624228966197878,6.0,2.0,33.33333333333333,1.0,1.0,1.0,4877.0,989.0,4.9,1193.0,124.0,9.620967741935484,0.0,0.0,8.0,20.0,210.0,138655.0,47.0,1.67,28.1437125748503,81.0,48.50299401197605,0.0,0.0,34130.0,1698.0,504.0,4823.0,12439.0,6481.0,8114.0,71.0,0.0,0.57,0.065,0.76,20501.0,236.0,0.01,2832.0,15.0,1.57333333333333,"3,321",7.0,4.0,14.0,27.0,83,6781.0,9166.0,74.0,6781.0,1541,579,736,226,622.0,494,4051,73,0.09,396500,331200,388400,272400,313400,211500,286400,205400,225000,178200,0.8353089533417403,0.7013388259526262,0.6748564135290364,0.7171787709497207,0.792,0.222072072072072,0.2279427942794279,0.1925396014307613,0.1569145239749826,0.0882539682539682,0.0264705882352941,0.0510869565217391,0.0,0.0,0.0
강북구,수유2동,1450.0,0.0693514444231873,11.0,3.0,27.27272727272727,2.0,0.0,0.0,4877.0,989.0,4.9,1193.0,124.0,9.620967741935484,3.0,5.2631578947368425,0.0,39.0,210.0,138655.0,17.0,0.57,29.82456140350877,67.0,117.54385964912282,0.0,0.0,34130.0,1698.0,504.0,4823.0,12439.0,6481.0,8114.0,71.0,0.0,0.57,0.065,0.76,21054.0,146.0,0.01,2832.0,15.0,1.57333333333333,"3,321",7.0,4.0,14.0,23.0,83,7243.0,8720.0,83.1,7243.0,868,154,532,182,2640.0,204,3412,119,0.36,396500,331200,388400,272400,313400,211500,286400,205400,225000,178200,0.8353089533417403,0.7013388259526262,0.6748564135290364,0.7171787709497207,0.792,0.222072072072072,0.2279427942794279,0.1925396014307613,0.1569145239749826,0.0882539682539682,0.0264705882352941,0.0510869565217391,0.0,0.0,0.0
강북구,수유3동,1030.0,0.0448410970831519,8.0,1.0,12.5,0.0,0.0,0.0,4877.0,989.0,4.9,1193.0,124.0,9.620967741935484,1.0,1.3888888888888888,1.0,14.0,210.0,138655.0,66.0,0.72,91.66666666666669,109.0,151.38888888888889,1.0,1.3888888888888888,34130.0,1698.0,504.0,4823.0,12439.0,6481.0,8114.0,71.0,0.0,0.57,0.065,0.76,23778.0,808.0,0.03,2832.0,15.0,1.57333333333333,"3,321",7.0,4.0,14.0,69.0,83,5962.0,11500.0,51.8,5962.0,1793,230,1237,326,301.0,247,3485,136,0.05,396500,331200,388400,272400,313400,211500,286400,205400,225000,178200,0.8353089533417403,0.7013388259526262,0.6748564135290364,0.7171787709497207,0.792,0.222072072072072,0.2279427942794279,0.1925396014307613,0.1569145239749826,0.0882539682539682,0.0264705882352941,0.0510869565217391,0.0,0.0,0.0
강북구,삼양동,1717.0,0.0749454386730685,14.0,7.0,50.0,3.0,1.0,1.0,4877.0,989.0,4.9,1193.0,124.0,9.620967741935484,2.0,2.197802197802197,5.0,44.0,210.0,138655.0,22.0,0.91,24.17582417582417,68.0,74.72527472527473,0.0,0.0,34130.0,1698.0,504.0,4823.0,12439.0,6481.0,8114.0,71.0,0.0,0.57,0.065,0.76,23090.0,180.0,0.01,2832.0,15.0,1.57333333333333,"3,321",7.0,4.0,14.0,40.0,83,7808.0,9825.0,79.5,7808.0,1885,870,839,176,2647.0,612,2606,58,0.34,396500,331200,388400,272400,313400,211500,286400,205400,225000,178200,0.8353089533417403,0.7013388259526262,0.6748564135290364,0.7171787709497207,0.792,0.222072072072072,0.2279427942794279,0.1925396014307613,0.1569145239749826,0.0882539682539682,0.0264705882352941,0.0510869565217391,0.0,0.0,0.0
강북구,미아동,1035.0,0.0489685844057532,6.0,3.0,50.0,0.0,0.0,0.0,4877.0,989.0,4.9,1193.0,124.0,9.620967741935484,0.0,0.0,3.0,20.0,210.0,138655.0,50.0,0.93,53.76344086021505,90.0,96.77419354838707,1.0,1.075268817204301,34130.0,1698.0,504.0,4823.0,12439.0,6481.0,8114.0,71.0,0.0,0.57,0.065,0.76,21685.0,549.0,0.03,2832.0,15.0,1.57333333333333,"3,321",7.0,4.0,14.0,67.0,83,6555.0,10522.0,62.3,6555.0,1470,211,1017,242,1100.0,444,3450,91,0.17,396500,331200,388400,272400,313400,211500,286400,205400,225000,178200,0.8353089533417403,0.7013388259526262,0.6748564135290364,0.7171787709497207,0.792,0.222072072072072,0.2279427942794279,0.1925396014307613,0.1569145239749826,0.0882539682539682,0.0264705882352941,0.0510869565217391,0.0,0.0,0.0
강북구,송중동,2179.0,0.0743584493584493,12.0,8.0,66.66666666666666,2.0,1.0,1.0,4877.0,989.0,4.9,1193.0,124.0,9.620967741935484,3.0,2.9702970297029703,4.0,64.0,210.0,138655.0,43.0,1.01,42.57425742574257,169.0,167.32673267326732,1.0,0.99009900990099,34130.0,1698.0,504.0,4823.0,12439.0,6481.0,8114.0,71.0,0.0,0.57,0.065,0.76,29910.0,606.0,0.02,2832.0,15.0,1.57333333333333,"3,321",7.0,4.0,14.0,45.0,83,8803.0,12647.0,69.6,8803.0,1991,505,1214,272,2985.0,475,3261,91,0.34,396500,331200,388400,272400,313400,211500,286400,205400,225000,178200,0.8353089533417403,0.7013388259526262,0.6748564135290364,0.7171787709497207,0.792,0.222072072072072,0.2279427942794279,0.1925396014307613,0.1569145239749826,0.0882539682539682,0.0264705882352941,0.0510869565217391,0.0,0.0,0.0
강북구,송천동,1376.0,0.0537836147592245,7.0,3.0,42.85714285714285,1.0,1.0,1.0,4877.0,989.0,4.9,1193.0,124.0,9.620967741935484,2.0,2.2222222222222223,6.0,44.0,210.0,138655.0,41.0,0.9,45.55555555555556,106.0,117.77777777777776,0.0,0.0,34130.0,1698.0,504.0,4823.0,12439.0,6481.0,8114.0,71.0,0.0,0.57,0.065,0.76,25998.0,414.0,0.02,2832.0,15.0,1.57333333333333,"3,321",7.0,4.0,14.0,45.0,83,7165.0,11934.0,60.0,7165.0,3011,909,1734,368,1255.0,208,2568,123,0.18,396500,331200,388400,272400,313400,211500,286400,205400,225000,178200,0.8353089533417403,0.7013388259526262,0.6748564135290364,0.7171787709497207,0.792,0.222072072072072,0.2279427942794279,0.1925396014307613,0.1569145239749826,0.0882539682539682,0.0264705882352941,0.0510869565217391,0.0,0.0,0.0
강북구,삼각산동,4042.0,0.1311060655205968,22.0,16.0,72.72727272727273,1.0,0.0,0.0,4877.0,989.0,4.9,1193.0,124.0,9.620967741935484,0.0,0.0,3.0,78.0,210.0,138655.0,2.0,0.62,3.2258064516129035,51.0,82.25806451612904,0.0,0.0,34130.0,1698.0,504.0,4823.0,12439.0,6481.0,8114.0,71.0,0.0,0.57,0.065,0.76,30939.0,109.0,0.0,2832.0,15.0,1.57333333333333,"3,321",7.0,4.0,14.0,29.0,83,11376.0,11035.0,103.1,11376.0,50,13,21,16,11291.0,0,24,11,0.99,396500,331200,388400,272400,313400,211500,286400,205400,225000,178200,0.8353089533417403,0.7013388259526262,0.6748564135290364,0.7171787709497207,0.792,0.222072072072072,0.2279427942794279,0.1925396014307613,0.1569145239749826,0.0882539682539682,0.0264705882352941,0.0510869565217391,0.0,0.0,0.0
강북구,우이동,1438.0,0.0710333926101561,8.0,4.0,50.0,1.0,0.0,0.0,4877.0,989.0,4.9,1193.0,124.0,9.620967741935484,2.0,0.1945525291828793,1.0,7.0,210.0,138655.0,17.0,10.28,1.6536964980544748,124.0,12.062256809338525,0.0,0.0,34130.0,1698.0,504.0,4823.0,12439.0,6481.0,8114.0,71.0,0.0,0.57,0.065,0.76,20407.0,163.0,0.01,2832.0,15.0,1.57333333333333,"3,321",7.0,4.0,14.0,10.0,83,7122.0,8286.0,86.0,7122.0,1134,425,573,136,856.0,640,4415,77,0.12,396500,331200,388400,272400,313400,211500,286400,205400,225000,178200,0.8353089533417403,0.7013388259526262,0.6748564135290364,0.7171787709497207,0.792,0.222072072072072,0.2279427942794279,0.1925396014307613,0.1569145239749826,0.0882539682539682,0.0264705882352941,0.0510869565217391,0.0,0.0,0.0
강북구,인수동,2102.0,0.0707720278778492,7.0,4.0,57.14285714285714,3.0,1.0,1.0,4877.0,989.0,4.9,1193.0,124.0,9.620967741935484,1.0,0.3048780487804878,2.0,40.0,210.0,138655.0,56.0,3.28,17.073170731707318,92.0,28.04878048780488,0.0,0.0,34130.0,1698.0,504.0,4823.0,12439.0,6481.0,8114.0,71.0,0.0,0.57,0.065,0.76,29916.0,215.0,0.01,2832.0,15.0,1.57333333333333,"3,321",7.0,4.0,14.0,18.0,83,10128.0,12794.0,79.2,10128.0,1817,566,968,283,670.0,1089,6427,125,0.07,396500,331200,388400,272400,313400,211500,286400,205400,225000,178200,0.8353089533417403,0.7013388259526262,0.6748564135290364,0.7171787709497207,0.792,0.222072072072072,0.2279427942794279,0.1925396014307613,0.1569145239749826,0.0882539682539682,0.0264705882352941,0.0510869565217391,0.0,0.0,0.0
도봉구,쌍문1동,1609.0,0.0765643587913395,9.0,2.0,22.22222222222222,4.0,2.0,2.0,5222.0,1195.0,4.4,2083.0,215.0,9.688372093023256,3.0,2.419354838709677,1.0,36.0,321.0,263936.0,20.0,1.24,16.129032258064516,107.0,86.29032258064517,0.0,0.0,65044.0,450.0,1293.0,507.0,11310.0,24262.0,27114.0,108.0,0.0,0.208,0.027,0.581,21445.0,430.0,0.02,2141.0,10.0,2.065,"2,385",9.0,6.0,26.0,18.0,81,7530.0,8698.0,86.6,7530.0,948,338,499,111,1971.0,753,3811,47,0.26,415000,327100,410000,297000,370000,274500,370000,281800,365000,263200,0.7881927710843374,0.724390243902439,0.7418918918918919,0.7616216216216216,0.7210958904109589,0.2387387387387387,0.2234323432343234,0.2146142054164537,0.1911049339819319,0.1481481481481481,0.1147058823529411,0.1268115942028985,0.0861621743543475,0.0770416024653312,0.0632770043921685
도봉구,쌍문2동,1339.0,0.0730735647238594,9.0,3.0,33.33333333333333,1.0,0.0,0.0,5222.0,1195.0,4.4,2083.0,215.0,9.688372093023256,1.0,1.851851851851852,2.0,59.0,321.0,263936.0,23.0,0.54,42.59259259259259,34.0,62.96296296296296,0.0,0.0,65044.0,450.0,1293.0,507.0,11310.0,24262.0,27114.0,108.0,0.0,0.208,0.027,0.581,18461.0,137.0,0.01,2141.0,10.0,2.065,"2,385",9.0,6.0,26.0,36.0,81,6473.0,7935.0,81.6,6473.0,645,125,418,102,2973.0,270,2533,52,0.46,415000,327100,410000,297000,370000,274500,370000,281800,365000,263200,0.7881927710843374,0.724390243902439,0.7418918918918919,0.7616216216216216,0.7210958904109589,0.2387387387387387,0.2234323432343234,0.2146142054164537,0.1911049339819319,0.1481481481481481,0.1147058823529411,0.1268115942028985,0.0861621743543475,0.0770416024653312,0.0632770043921685
도봉구,쌍문3동,1150.0,0.0685584833671157,7.0,2.0,28.57142857142857,0.0,0.0,0.0,5222.0,1195.0,4.4,2083.0,215.0,9.688372093023256,1.0,2.0,5.0,19.0,321.0,263936.0,28.0,0.5,56.0,59.0,118.0,0.0,0.0,65044.0,450.0,1293.0,507.0,11310.0,24262.0,27114.0,108.0,0.0,0.208,0.027,0.581,16934.0,160.0,0.01,2141.0,10.0,2.065,"2,385",9.0,6.0,26.0,20.0,81,5022.0,7363.0,68.2,5022.0,814,120,555,139,1930.0,171,2055,52,0.38,415000,327100,410000,297000,370000,274500,370000,281800,365000,263200,0.7881927710843374,0.724390243902439,0.7418918918918919,0.7616216216216216,0.7210958904109589,0.2387387387387387,0.2234323432343234,0.2146142054164537,0.1911049339819319,0.1481481481481481,0.1147058823529411,0.1268115942028985,0.0861621743543475,0.0770416024653312,0.0632770043921685
도봉구,쌍문4동,1698.0,0.0927514065657945,12.0,5.0,41.66666666666667,2.0,0.0,0.0,5222.0,1195.0,4.4,2083.0,215.0,9.688372093023256,1.0,1.923076923076923,12.0,86.0,321.0,263936.0,4.0,0.52,7.692307692307692,41.0,78.84615384615384,0.0,0.0,65044.0,450.0,1293.0,507.0,11310.0,24262.0,27114.0,108.0,0.0,0.208,0.027,0.581,18348.0,41.0,0.0,2141.0,10.0,2.065,"2,385",9.0,6.0,26.0,11.0,81,6835.0,6768.0,101.0,6835.0,91,38,39,14,6120.0,88,525,11,0.9,415000,327100,410000,297000,370000,274500,370000,281800,365000,263200,0.7881927710843374,0.724390243902439,0.7418918918918919,0.7616216216216216,0.7210958904109589,0.2387387387387387,0.2234323432343234,0.2146142054164537,0.1911049339819319,0.1481481481481481,0.1147058823529411,0.1268115942028985,0.0861621743543475,0.0770416024653312,0.0632770043921685
도봉구,방학1동,2142.0,0.0760329405083061,10.0,7.0,70.0,2.0,1.0,1.0,5222.0,1195.0,4.4,2083.0,215.0,9.688372093023256,1.0,1.4492753623188408,8.0,66.0,321.0,263936.0,37.0,0.69,53.62318840579711,104.0,150.72463768115944,1.0,1.4492753623188408,65044.0,450.0,1293.0,507.0,11310.0,24262.0,27114.0,108.0,0.0,0.208,0.027,0.581,28410.0,238.0,0.01,2141.0,10.0,2.065,"2,385",9.0,6.0,26.0,62.0,81,8331.0,11541.0,72.2,8331.0,1070,55,781,234,4495.0,352,2314,100,0.54,415000,327100,410000,297000,370000,274500,370000,281800,365000,263200,0.7881927710843374,0.724390243902439,0.7418918918918919,0.7616216216216216,0.7210958904109589,0.2387387387387387,0.2234323432343234,0.2146142054164537,0.1911049339819319,0.1481481481481481,0.1147058823529411,0.1268115942028985,0.0861621743543475,0.0770416024653312,0.0632770043921685
도봉구,방학2동,1233.0,0.0643796992481203,9.0,3.0,33.33333333333333,0.0,0.0,0.0,5222.0,1195.0,4.4,2083.0,215.0,9.688372093023256,1.0,1.351351351351351,1.0,24.0,321.0,263936.0,19.0,0.74,25.67567567567568,47.0,63.51351351351352,0.0,0.0,65044.0,450.0,1293.0,507.0,11310.0,24262.0,27114.0,108.0,0.0,0.208,0.027,0.581,19354.0,202.0,0.01,2141.0,10.0,2.065,"2,385",9.0,6.0,26.0,18.0,81,6149.0,8473.0,72.6,6149.0,1072,70,782,220,234.0,845,3907,91,0.04,415000,327100,410000,297000,370000,274500,370000,281800,365000,263200,0.7881927710843374,0.724390243902439,0.7418918918918919,0.7616216216216216,0.7210958904109589,0.2387387387387387,0.2234323432343234,0.2146142054164537,0.1911049339819319,0.1481481481481481,0.1147058823529411,0.1268115942028985,0.0861621743543475,0.0770416024653312,0.0632770043921685
도봉구,방학3동,2639.0,0.0998562131073104,17.0,6.0,35.294117647058826,4.0,1.0,1.0,5222.0,1195.0,4.4,2083.0,215.0,9.688372093023256,1.0,0.381679389312977,1.0,51.0,321.0,263936.0,9.0,2.62,3.4351145038167936,85.0,32.44274809160305,0.0,0.0,65044.0,450.0,1293.0,507.0,11310.0,24262.0,27114.0,108.0,0.0,0.208,0.027,0.581,26500.0,72.0,0.0,2141.0,10.0,2.065,"2,385",9.0,6.0,26.0,19.0,81,9698.0,9537.0,101.7,9698.0,65,38,11,16,9237.0,45,337,14,0.95,415000,327100,410000,297000,370000,274500,370000,281800,365000,263200,0.7881927710843374,0.724390243902439,0.7418918918918919,0.7616216216216216,0.7210958904109589,0.2387387387387387,0.2234323432343234,0.2146142054164537,0.1911049339819319,0.1481481481481481,0.1147058823529411,0.1268115942028985,0.0861621743543475,0.0770416024653312,0.0632770043921685
도봉구,창1동,2059.0,0.084527279444969,13.0,5.0,38.46153846153847,1.0,0.0,0.0,5222.0,1195.0,4.4,2083.0,215.0,9.688372093023256,1.0,1.1363636363636365,4.0,33.0,321.0,263936.0,14.0,0.88,15.909090909090908,46.0,52.27272727272727,1.0,1.1363636363636365,65044.0,450.0,1293.0,507.0,11310.0,24262.0,27114.0,108.0,0.0,0.208,0.027,0.581,24502.0,143.0,0.01,2141.0,10.0,2.065,"2,385",9.0,6.0,26.0,28.0,81,9024.0,10103.0,89.3,9024.0,399,37,272,90,7314.0,293,976,42,0.81,415000,327100,410000,297000,370000,274500,370000,281800,365000,263200,0.7881927710843374,0.724390243902439,0.7418918918918919,0.7616216216216216,0.7210958904109589,0.2387387387387387,0.2234323432343234,0.2146142054164537,0.1911049339819319,0.1481481481481481,0.1147058823529411,0.1268115942028985,0.0861621743543475,0.0770416024653312,0.0632770043921685
도봉구,창2동,2360.0,0.0823045267489712,18.0,5.0,27.77777777777778,1.0,0.0,0.0,5222.0,1195.0,4.4,2083.0,215.0,9.688372093023256,2.0,1.9047619047619049,1.0,46.0,321.0,263936.0,19.0,1.05,18.09523809523809,77.0,73.33333333333333,0.0,0.0,65044.0,450.0,1293.0,507.0,11310.0,24262.0,27114.0,108.0,0.0,0.208,0.027,0.581,28957.0,283.0,0.01,2141.0,10.0,2.065,"2,385",9.0,6.0,26.0,16.0,81,8798.0,11418.0,77.1,8798.0,665,52,443,170,2942.0,343,4788,60,0.33,415000,327100,410000,297000,370000,274500,370000,281800,365000,263200,0.7881927710843374,0.724390243902439,0.7418918918918919,0.7616216216216216,0.7210958904109589,0.2387387387387387,0.2234323432343234,0.2146142054164537,0.1911049339819319,0.1481481481481481,0.1147058823529411,0.1268115942028985,0.0861621743543475,0.0770416024653312,0.0632770043921685
도봉구,창3동,1011.0,0.07463457847335,9.0,5.0,55.55555555555556,2.0,1.0,1.0,5222.0,1195.0,4.4,2083.0,215.0,9.688372093023256,1.0,1.4925373134328357,1.0,15.0,321.0,263936.0,11.0,0.67,16.417910447761194,35.0,52.23880597014925,0.0,0.0,65044.0,450.0,1293.0,507.0,11310.0,24262.0,27114.0,108.0,0.0,0.208,0.027,0.581,13633.0,87.0,0.01,2141.0,10.0,2.065,"2,385",9.0,6.0,26.0,15.0,81,3977.0,5919.0,67.2,3977.0,1083,161,692,230,1163.0,120,1571,40,0.29,415000,327100,410000,297000,370000,274500,370000,281800,365000,263200,0.7881927710843374,0.724390243902439,0.7418918918918919,0.7616216216216216,0.7210958904109589,0.2387387387387387,0.2234323432343234,0.2146142054164537,0.1911049339819319,0.1481481481481481,0.1147058823529411,0.1268115942028985,0.0861621743543475,0.0770416024653312,0.0632770043921685
도봉구,창4동,2329.0,0.0895218327183271,18.0,7.0,38.88888888888889,3.0,2.0,2.0,5222.0,1195.0,4.4,2083.0,215.0,9.688372093023256,1.0,1.0526315789473684,4.0,66.0,321.0,263936.0,20.0,0.95,21.05263157894737,100.0,105.26315789473684,0.0,0.0,65044.0,450.0,1293.0,507.0,11310.0,24262.0,27114.0,108.0,0.0,0.208,0.027,0.581,26121.0,105.0,0.0,2141.0,10.0,2.065,"2,385",9.0,6.0,26.0,37.0,81,10132.0,9984.0,101.5,10132.0,0,0,0,0,10045.0,48,38,0,0.99,415000,327100,410000,297000,370000,274500,370000,281800,365000,263200,0.7881927710843374,0.724390243902439,0.7418918918918919,0.7616216216216216,0.7210958904109589,0.2387387387387387,0.2234323432343234,0.2146142054164537,0.1911049339819319,0.1481481481481481,0.1147058823529411,0.1268115942028985,0.0861621743543475,0.0770416024653312,0.0632770043921685
도봉구,창5동,2090.0,0.0862709485676545,12.0,3.0,25.0,4.0,2.0,2.0,5222.0,1195.0,4.4,2083.0,215.0,9.688372093023256,1.0,1.4285714285714286,3.0,98.0,321.0,263936.0,33.0,0.7,47.142857142857146,87.0,124.28571428571428,1.0,1.4285714285714286,65044.0,450.0,1293.0,507.0,11310.0,24262.0,27114.0,108.0,0.0,0.208,0.027,0.581,24343.0,117.0,0.0,2141.0,10.0,2.065,"2,385",9.0,6.0,26.0,45.0,81,8681.0,9554.0,90.9,8681.0,146,15,101,30,6948.0,112,1428,47,0.8,415000,327100,410000,297000,370000,274500,370000,281800,365000,263200,0.7881927710843374,0.724390243902439,0.7418918918918919,0.7616216216216216,0.7210958904109589,0.2387387387387387,0.2234323432343234,0.2146142054164537,0.1911049339819319,0.1481481481481481,0.1147058823529411,0.1268115942028985,0.0861621743543475,0.0770416024653312,0.0632770043921685
도봉구,도봉1동,1102.0,0.0538348803126526,6.0,2.0,33.33333333333333,2.0,2.0,2.0,5222.0,1195.0,4.4,2083.0,215.0,9.688372093023256,2.0,0.2293577981651376,4.0,8.0,321.0,263936.0,29.0,8.72,3.325688073394496,108.0,12.38532110091743,0.0,0.0,65044.0,450.0,1293.0,507.0,11310.0,24262.0,27114.0,108.0,0.0,0.208,0.027,0.581,20622.0,152.0,0.01,2141.0,10.0,2.065,"2,385",9.0,6.0,26.0,30.0,81,6964.0,9137.0,76.2,6964.0,1140,247,693,200,1107.0,659,3922,136,0.16,415000,327100,410000,297000,370000,274500,370000,281800,365000,263200,0.7881927710843374,0.724390243902439,0.7418918918918919,0.7616216216216216,0.7210958904109589,0.2387387387387387,0.2234323432343234,0.2146142054164537,0.1911049339819319,0.1481481481481481,0.1147058823529411,0.1268115942028985,0.0861621743543475,0.0770416024653312,0.0632770043921685
도봉구,도봉2동,2215.0,0.0844420723571346,21.0,11.0,52.38095238095239,2.0,0.0,0.0,5222.0,1195.0,4.4,2083.0,215.0,9.688372093023256,0.0,0.0,0.0,33.0,321.0,263936.0,12.0,0.83,14.457831325301203,97.0,116.86746987951808,2.0,2.409638554216868,65044.0,450.0,1293.0,507.0,11310.0,24262.0,27114.0,108.0,0.0,0.208,0.027,0.581,26359.0,128.0,0.0,2141.0,10.0,2.065,"2,385",9.0,6.0,26.0,12.0,81,9542.0,10932.0,87.3,9542.0,495,116,300,79,8553.0,45,415,34,0.9,415000,327100,410000,297000,370000,274500,370000,281800,365000,263200,0.7881927710843374,0.724390243902439,0.7418918918918919,0.7616216216216216,0.7210958904109589,0.2387387387387387,0.2234323432343234,0.2146142054164537,0.1911049339819319,0.1481481481481481,0.1147058823529411,0.1268115942028985,0.0861621743543475,0.0770416024653312,0.0632770043921685
노원구,월계1동,1569.0,0.0750143430866322,14.0,5.0,35.714285714285715,1.0,0.0,0.0,7765.0,1943.0,4.0,5010.0,476.0,10.525210084033612,1.0,0.8620689655172414,4.0,34.0,405.0,660058.0,15.0,1.16,12.93103448275862,139.0,119.82758620689656,1.0,0.8620689655172414,159693.0,3236.0,1079.0,1673.0,12207.0,68565.0,72813.0,120.0,0.0,0.114,0.027,0.543,21580.0,664.0,0.03,3896.0,17.0,2.08470588235294,"2,626",9.0,2.0,24.0,33.0,86,7568.0,9576.0,79.0,7568.0,638,151,392,95,4503.0,239,2124,64,0.6,540000,438400,464000,360000,410000,298000,410000,278800,395800,285500,0.8118518518518518,0.7758620689655172,0.7268292682926829,0.68,0.7213239009600808,0.3513513513513513,0.3458745874587459,0.2698007153806847,0.2786657400972898,0.1904761904761904,0.1476190476190476,0.1630434782608695,0.0827788429006428,0.0939907550077041,0.0798779126032904
노원구,월계2동,2298.0,0.0886403085824493,15.0,8.0,53.333333333333336,5.0,1.0,1.0,7765.0,1943.0,4.0,5010.0,476.0,10.525210084033612,2.0,1.0309278350515465,10.0,26.0,405.0,660058.0,4.0,1.94,2.061855670103093,86.0,44.329896907216494,2.0,1.0309278350515465,159693.0,3236.0,1079.0,1673.0,12207.0,68565.0,72813.0,120.0,0.0,0.114,0.027,0.543,26066.0,141.0,0.01,3896.0,17.0,2.08470588235294,"2,626",9.0,2.0,24.0,17.0,86,11477.0,11385.0,100.8,11477.0,131,19,85,27,10866.0,173,294,13,0.95,540000,438400,464000,360000,410000,298000,410000,278800,395800,285500,0.8118518518518518,0.7758620689655172,0.7268292682926829,0.68,0.7213239009600808,0.3513513513513513,0.3458745874587459,0.2698007153806847,0.2786657400972898,0.1904761904761904,0.1476190476190476,0.1630434782608695,0.0827788429006428,0.0939907550077041,0.0798779126032904
노원구,월계3동,2896.0,0.099161102550933,28.0,4.0,14.285714285714285,4.0,1.0,1.0,7765.0,1943.0,4.0,5010.0,476.0,10.525210084033612,3.0,2.5641025641025643,3.0,30.0,405.0,660058.0,8.0,1.17,6.837606837606838,137.0,117.0940170940171,0.0,0.0,159693.0,3236.0,1079.0,1673.0,12207.0,68565.0,72813.0,120.0,0.0,0.114,0.027,0.543,29384.0,179.0,0.01,3896.0,17.0,2.08470588235294,"2,626",9.0,2.0,24.0,20.0,86,12688.0,12265.0,103.5,12688.0,45,14,25,6,12617.0,0,16,10,0.99,540000,438400,464000,360000,410000,298000,410000,278800,395800,285500,0.8118518518518518,0.7758620689655172,0.7268292682926829,0.68,0.7213239009600808,0.3513513513513513,0.3458745874587459,0.2698007153806847,0.2786657400972898,0.1904761904761904,0.1476190476190476,0.1630434782608695,0.0827788429006428,0.0939907550077041,0.0798779126032904
노원구,공릉2동,4868.0,0.1163813713302094,29.0,9.0,31.03448275862069,9.0,2.0,2.0,7765.0,1943.0,4.0,5010.0,476.0,10.525210084033612,0.0,0.0,19.0,113.0,405.0,660058.0,14.0,6.82,2.0527859237536656,151.0,22.14076246334311,1.0,0.1466275659824046,159693.0,3236.0,1079.0,1673.0,12207.0,68565.0,72813.0,120.0,0.0,0.114,0.027,0.543,42538.0,710.0,0.02,3896.0,17.0,2.08470588235294,"2,626",9.0,2.0,24.0,33.0,86,12923.0,15508.0,83.3,12923.0,538,47,378,113,10880.0,325,1122,58,0.84,540000,438400,464000,360000,410000,298000,410000,278800,395800,285500,0.8118518518518518,0.7758620689655172,0.7268292682926829,0.68,0.7213239009600808,0.3513513513513513,0.3458745874587459,0.2698007153806847,0.2786657400972898,0.1904761904761904,0.1476190476190476,0.1630434782608695,0.0827788429006428,0.0939907550077041,0.0798779126032904
